Set_id;Time;Line 0;Line 1;Line 2;Line 3;Line 4;Line 5;Line 6;Line 7;Sum
0;9.846521;24107543.758956;0.000000;14661934.491389;9445609.267567;57060975.562141;0.000000;27768342.059746;29292633.502395;162337038.642194
0;9.856641;23479505.600827;0.000000;14398862.595228;9080643.005600;57223546.913104;0.000000;28115902.166144;29107644.746960;161406105.027864
0;9.866761;23603698.208857;0.000000;12998867.080155;10604831.128702;63897068.923025;0.000000;30087545.577375;33809523.345650;175001534.263763
0;9.876880;23458243.684562;0.000000;14423397.575813;9034846.108749;56909574.731831;0.000000;27272541.662980;29637033.068851;160735636.832787
0;9.887000;23632185.521076;0.000000;14812995.674995;8819189.846081;57249889.389802;0.000000;27324519.600907;29925369.788895;161764149.821757
0;9.897120;23684390.064189;0.000000;14253050.117638;9431339.946551;58085077.766061;0.000000;27844908.413627;30240169.352434;163538935.660500
0;9.907240;23697223.759876;0.000000;15279292.461044;8417931.298831;56771226.022740;0.000000;27532612.576503;29238613.446237;160936899.565230
0;9.917360;25916686.068203;0.000000;17119850.840338;8796835.227865;59034183.396636;0.000000;27606227.065192;31427956.331444;169901738.929678
0;9.927479;23846074.522874;0.000000;16474337.646873;7371736.876001;58376186.612655;0.000000;24692828.082955;33683358.529700;164444522.271058
0;9.937599;23491185.163134;0.000000;15696071.507093;7795113.656041;57286614.016962;0.000000;27606656.510294;29679957.506669;161555598.360193
0;9.947719;23527875.320038;0.000000;14121715.197393;9406160.122645;59761551.813701;0.000000;30607445.438872;29154106.374829;166578854.267478
0;9.957839;24714980.661030;0.000000;16208670.423026;8506310.238004;59842411.201812;0.000000;25998707.358534;33843703.843278;169114783.725684
0;9.967958;23556117.145387;0.000000;15138764.539174;8417352.606213;57088355.898138;0.000000;27970550.956646;29117804.941493;161288946.087051
0;9.978078;23632568.419064;0.000000;14057357.368765;9575211.050298;63610321.326332;0.000000;30620727.004600;32989594.321732;174485779.490791
0;9.988198;23630650.380229;0.000000;14995775.234698;8634875.145531;56955287.576075;0.000000;27480832.804426;29474454.771649;161171875.912608
0;9.998318;23418453.182783;0.000000;14610020.605775;8808432.577008;57909829.753803;0.000000;27772763.337707;30137066.416096;162656565.873172
0;10.008437;23825249.780373;0.000000;15650530.761963;8174719.018410;58414919.642239;0.000000;27800284.906118;30614634.736121;164480338.845223
0;10.018557;23590399.464279;0.000000;14283809.340267;9306590.124012;59564668.517940;0.000000;27832560.022815;31732108.495125;166310135.964438
0;10.028677;25935269.342909;0.000000;17390267.432052;8545001.910857;57431670.968946;0.000000;27836938.875048;29594732.093899;166733880.623712
0;10.038797;23506049.007277;0.000000;13407107.729568;10098941.277709;58438043.914196;0.000000;27835946.717338;30602097.196858;163888185.842948
0;10.048916;23666773.387725;0.000000;13421551.750144;10245221.637581;57572540.314772;0.000000;27391176.147162;30181364.167610;162478627.404995
0;10.059036;23429745.744462;0.000000;14923444.654378;8506301.090084;57523549.307138;0.000000;27583115.631556;29940433.675582;161906590.103201
0;10.069156;23716275.106607;0.000000;14319613.620012;9396661.486596;59013030.770401;0.000000;27528599.255552;31484431.514849;165458611.754016
0;10.079276;23414687.263928;0.000000;14062501.519127;9352185.744800;56393120.030023;0.000000;27272541.662980;29120578.367043;159615614.587901
0;10.089395;23737966.018491;0.000000;15129213.111050;8608752.907441;62717351.920177;0.000000;30270893.641227;32446458.278951;172910635.877336
0;10.099515;23632185.521076;0.000000;13210073.616690;10422111.904386;59426620.122675;0.000000;27636372.141433;31790247.981242;166117611.287503
0;10.109635;23311173.794376;0.000000;14493252.473866;8817921.320510;56703527.926950;0.000000;27517888.552785;29185639.374166;160029403.442653
0;10.119755;23754290.967836;0.000000;14831612.721446;8922678.246390;57086421.871481;0.000000;27435675.698864;29650746.172618;161681425.678633
0;10.129874;23396284.506957;0.000000;14591499.399328;8804785.107629;59026980.048736;0.000000;27624077.922660;31402902.126076;164846529.111386
0;10.139994;25911964.862230;0.000000;15680444.009396;10231520.852834;57459673.103531;0.000000;28147580.191607;29312092.911924;166743275.931523
0;10.150114;23416954.707322;0.000000;13797284.589333;9619670.117989;56614733.800074;0.000000;27476802.598613;29137931.201461;160063377.014792
0;10.160234;23639096.688912;0.000000;13413580.860692;10225515.828220;58127596.687937;0.000000;27675648.696758;30451947.991180;163533386.753699
0;10.170353;23488444.293485;0.000000;14631226.636276;8857217.657209;57254250.847444;0.000000;27699048.468079;29555202.379365;161485390.281859
0;10.180473;23420363.190548;0.000000;14711911.260000;8708451.930548;57379577.462039;0.000000;27787083.347975;29592494.114064;161599881.305175
0;10.190593;23442218.326706;0.000000;13283300.089354;10158918.237351;58303085.697359;0.000000;30607716.825611;27695368.871748;163490608.048129
0;10.200713;23630650.380229;0.000000;13575319.583053;10055330.797176;56880526.752304;0.000000;27879557.197871;29000969.554433;161022354.265066
0;10.210832;23360031.812059;0.000000;12188385.089657;11171646.722403;62077179.330738;0.000000;27682729.287562;34394450.043176;170874422.285595
0;10.220952;23585245.962372;0.000000;13377451.678128;10207794.284244;61128215.527344;0.000000;27154230.272022;33973985.255322;169426922.979431
0;10.231072;23513608.870478;0.000000;16509290.460912;7004318.409566;56787231.581638;0.000000;27189942.955783;29597288.625855;160601680.904232
0;10.241192;23836695.565594;0.000000;16323428.980049;7513266.585546;57518576.142456;0.000000;27958080.804637;29560495.337819;162710543.416101
0;10.251311;23587292.525410;0.000000;18193951.781429;5393340.743981;58422662.163123;0.000000;27783498.676508;30639163.486616;164019909.377067
0;10.261431;25984093.161112;0.000000;14747391.486928;11236701.674184;56202215.421430;0.000000;27873505.262819;28328710.158610;164372617.165083
0;10.271551;23540063.377094;0.000000;14829615.522705;8710447.854389;57332854.622938;0.000000;27892165.279968;29440689.342970;161745836.000062
0;10.281671;23369452.647977;0.000000;12434664.817752;10934787.830225;57841729.137230;0.000000;27582800.036174;30258929.101056;162422363.570415
0;10.291790;23455018.046888;0.000000;14872698.644707;8582319.402180;57609908.904332;0.000000;28038898.366195;29571010.538137;162129853.902439
0;10.301910;23269322.803340;0.000000;15388878.017023;7880444.786316;56713161.652584;0.000000;30275540.433975;26437621.218609;159964968.911847
0;10.312030;23667666.259882;0.000000;16250093.742300;7417572.517582;63940721.752402;0.000000;27420085.298188;36520636.454213;175216776.024567
0;10.322150;23580644.972982;0.000000;15243046.974877;8337597.998105;56831409.207395;0.000000;27858411.832353;28972997.375042;160824108.360754
0;10.332269;23295810.062900;0.000000;15596662.617950;7699147.444950;57105109.712464;0.000000;27318955.547419;29786154.165044;160801839.550728
0;10.342389;23482955.746403;0.000000;15684395.183952;7798560.562450;57875168.874330;0.000000;27616005.828660;30259163.045670;162716249.241466
0;10.352509;28733649.183955;0.000000;21229521.037734;7504128.146222;73266446.174520;0.000000;33267263.532876;39999182.641644;204000190.716950
0;10.362629;26226436.454060;0.000000;17588388.915130;8638047.538929;58192833.637169;0.000000;28143920.614907;30048913.022263;168838540.182458
0;10.372748;23495706.443046;0.000000;13342934.795233;10152771.647812;58587501.064678;0.000000;27584070.864983;31003430.199695;164166415.015448
0;10.382868;23572493.344135;0.000000;14972554.827508;8599938.516627;59209648.636055;0.000000;27247574.983614;31962073.652441;165564283.960380
0;10.392988;22914169.571278;0.000000;13701447.517222;9212722.054056;64266165.941602;0.000000;30015642.821280;34250523.120322;174360671.025761
0;10.403108;23814361.704182;0.000000;13399827.712086;10414533.992096;52863803.699941;0.000000;24957797.186994;27906006.512947;153356330.808247
0;10.413227;23105586.938504;0.000000;14353564.454967;8752022.483537;64786010.845251;0.000000;30105967.015506;34680043.829745;175783195.567509
0;10.423347;23690046.460549;0.000000;14143496.006481;9546550.454068;61041002.449668;0.000000;27451746.185807;33589256.263860;169462097.820434
0;10.433467;23097536.333556;0.000000;14649025.717432;8448510.616124;58274960.653324;0.000000;27334143.265325;30940817.387998;162744993.973759
0;10.443587;23338532.696516;0.000000;13652825.014191;9685707.682325;57910010.724291;0.000000;27219004.720042;30691006.004249;162497086.841614
0;10.453706;23162383.570867;0.000000;14234247.481803;8928136.089065;58441523.262608;0.000000;27484047.225630;30957476.036979;163207813.666952
0;10.463826;23158916.969178;0.000000;13435378.081960;9723538.887219;56509977.109297;0.000000;27561330.897824;28948646.211473;159337788.156952
0;10.473946;23528956.243297;0.000000;13542469.285900;9986486.957397;59547216.274504;0.000000;27016792.568988;32530423.705516;166152345.035602
0;10.484066;23184115.272975;0.000000;15264880.367282;7919234.905693;58370435.473115;0.000000;27248582.409153;31121853.063962;163109101.492181
0;10.494186;23481044.754741;0.000000;14908698.160027;8572346.594714;58296911.957696;0.000000;27822963.080532;30473948.877164;163555913.424874
0;10.504305;23567936.626375;0.000000;14901616.622818;8666320.003557;59352848.275609;0.000000;27236122.038302;32116726.237307;165841569.803968
0;10.514425;25739744.175732;0.000000;15993027.015483;9746717.160248;58876108.734494;0.000000;27322967.267752;31553141.466743;169231705.820451
0;10.524545;23536150.220206;0.000000;14501884.718685;9034265.501521;58069459.817178;0.000000;27678661.269225;30390798.547954;163211220.074770
0;10.534665;23358319.997754;0.000000;13444974.640617;9913345.357137;65415687.675408;0.000000;30495928.654893;34919759.020515;177548015.346323
0;10.544784;23345831.004925;0.000000;11874012.642049;11471818.362876;58243919.228560;0.000000;27553401.925505;30690517.303055;163179500.466971
0;10.554904;23550021.946659;0.000000;13266223.608417;10283798.338242;59116371.434151;0.000000;27609090.364160;31507281.069991;165332786.761621
0;10.565024;23446960.584551;0.000000;13943274.292764;9503686.291787;59161529.238656;0.000000;27750516.641209;31411012.597447;165216979.646414
0;10.575144;23450406.233750;0.000000;14190248.456930;9260157.776820;58721895.641517;0.000000;27712429.418940;31009466.222577;164344603.750534
0;10.585263;23264258.533054;0.000000;13626562.506049;9637696.027005;58402208.122515;0.000000;27922065.353303;30480142.769212;163332933.311139
0;10.595383;23536150.220206;0.000000;15963218.960193;7572931.260014;59766093.639945;0.000000;27653892.892250;32112200.747695;166604487.720303
0;10.605503;23187800.736602;0.000000;13551472.769777;9636327.966825;58863243.427646;0.000000;27072020.225156;31791223.202490;164102088.328496
0;10.615623;23517135.165640;0.000000;15630593.262095;7886541.903546;58625566.404756;0.000000;27463503.737957;31162062.666800;164285403.140794
0;10.625742;23572321.881449;0.000000;15555873.914407;8016447.967042;59466680.089364;0.000000;27654886.958946;31811793.130418;166078003.941627
0;10.635862;23698750.986674;0.000000;15768212.843014;7930538.143660;58955905.341196;0.000000;27227561.870270;31728343.470926;165309312.655740
0;10.645982;25616693.886081;0.000000;15467851.420699;10148842.465382;58335719.869656;0.000000;27585779.855569;30749940.014087;167904827.511475
0;10.656102;23407105.562783;0.000000;12557194.580457;10849910.982326;65476800.312383;0.000000;27297980.139683;38178820.172700;177767811.750333
0;10.666221;23534732.866479;0.000000;13718800.919277;9815931.947201;58914147.320160;0.000000;30375577.689166;28538569.630994;164897760.373278
0;10.676341;23628460.111784;0.000000;13653237.564592;9975222.547192;59331211.947357;0.000000;27541769.019186;31789442.928171;165919344.118282
0;10.686461;23465974.491491;0.000000;13534496.743841;9931477.747650;59434363.098411;0.000000;27408900.940153;32025462.158258;165800675.179803
0;10.696581;23096052.342416;0.000000;14342500.453023;8753551.889393;59362529.832015;0.000000;27660977.217786;31701552.614229;164917164.348862
0;10.706700;23336806.072332;0.000000;13335317.755618;10001488.316714;59031666.354185;0.000000;27295341.955262;31736324.398923;164736944.853034
0;10.716820;23380830.138100;0.000000;11936918.286109;11443911.851990;59296348.863678;0.000000;27614522.891098;31681825.972580;165354358.003555
0;10.726940;23261453.492757;0.000000;13118989.466519;10142464.026238;58602278.418837;0.000000;27419925.625540;31182352.793297;163727463.823188
0;10.737060;23417329.125322;0.000000;11550815.793775;11866513.331547;57184585.371327;0.000000;27639009.924548;29545575.446779;161203828.993298
0;10.747179;23802527.466879;0.000000;13263624.823135;10538902.643745;59360462.240739;0.000000;27433421.487251;31927040.753488;166325979.415236
0;10.757299;23286791.645158;0.000000;13927447.651496;9359343.993662;57042412.432897;0.000000;27644155.107109;29398257.325788;160658408.156110
0;10.767419;23578515.383629;0.000000;14469199.709310;9109315.674319;56558590.698705;0.000000;28018140.906812;28540449.791893;160274212.164667
0;10.777539;23573341.548853;0.000000;14925207.248506;8648134.300347;58203316.561064;0.000000;27772615.996280;30430700.564784;163553316.219834
0;10.787658;25949328.906732;0.000000;15910855.617159;10038473.289573;57322671.607024;0.000000;27281979.827308;30040691.779716;166544001.027511
0;10.797778;23449502.362306;0.000000;14218052.867735;9231449.494571;57339705.537175;0.000000;30667610.744962;26672094.792213;161578415.798962
0;10.807898;23624702.981438;0.000000;15244760.831253;8379942.150185;63859648.439136;0.000000;27640091.928402;36219556.510735;174968702.841149
0;10.818018;23262510.208790;0.000000;13531379.800078;9731130.408712;56268610.660361;0.000000;27916258.233955;28352352.426407;159062241.738303
0;10.828137;23509735.620735;0.000000;13242549.409079;10267186.211655;57274182.135735;0.000000;27308469.765873;29965712.369862;161567835.512940
0;10.838257;23595826.379085;0.000000;15221303.433231;8374522.945854;58727667.240544;0.000000;27642784.973172;31084882.267372;164646987.239258
0;10.848377;23410355.943573;0.000000;14406372.888353;9003983.055220;57089614.361197;0.000000;27622599.919579;29467014.441618;160999940.609541
0;10.858497;23348145.606137;0.000000;14594150.874600;8753994.731536;56617069.275811;0.000000;27778178.577905;28838890.697906;159930429.763894
0;10.868616;23476259.250813;0.000000;13902386.256659;9573872.994155;58859048.498917;0.000000;27287097.296044;31571951.202874;164670615.499461
0;10.878736;23432870.374874;0.000000;14866550.067800;8566320.307074;56303634.343878;0.000000;27821864.427553;28481769.916325;159473009.437504
0;10.888856;23671509.377035;0.000000;16772526.707487;6898982.669548;57810225.249988;0.000000;27364714.773505;30445510.476482;162963469.254046
0;10.898976;25989571.034264;0.000000;15794424.722920;10195146.311344;57435960.962995;0.000000;30467754.985115;26968205.977880;166851063.994518
0;10.909095;23183849.435715;0.000000;13621445.372004;9562404.063710;62884012.661158;0.000000;27821864.427553;35062148.233605;172135724.193746
0;10.919215;23647339.489222;0.000000;15280682.596383;8366656.892838;57357111.336894;0.000000;27768323.249405;29588788.087489;162008901.652232
0;10.929335;23675487.365112;0.000000;16759262.315933;6916225.049178;58213114.340254;0.000000;24775372.211207;33437742.129046;163777203.410730
0;10.939455;23626720.250473;0.000000;17464582.505822;6162137.744651;58836265.644836;0.000000;27122129.021706;31714136.623130;164925971.790618
0;10.949574;23430717.968736;0.000000;15761690.098618;7669027.870118;59744904.365906;0.000000;26938161.259456;32806743.106451;166351244.669284
0;10.959694;24583791.772222;0.000000;15894131.405464;8689660.366758;60143653.797808;0.000000;29124041.604029;31019612.193779;169454891.140060
0;10.969814;23439318.716877;0.000000;15516080.927209;7923237.789668;57189444.124634;0.000000;27329248.206060;29860195.918574;161257525.683022
0;10.979934;23557762.082733;0.000000;16264144.290514;7293617.792220;57862701.151608;0.000000;27241974.147008;30620727.004600;162840926.468683
0;10.990053;23405299.695357;0.000000;13881119.153545;9524180.541812;57026654.304347;0.000000;27332154.238120;29694500.066227;160863907.999408
0;11.000173;23782284.421843;0.000000;17402889.492939;6379394.928904;58407043.395062;0.000000;25629936.964852;32777106.430209;164378655.633809
0;11.010293;23956729.209829;0.000000;18639245.469006;5317483.740823;58037249.269713;0.000000;30309033.936557;27728215.333156;163987956.959083
0;11.020413;26163104.766299;0.000000;20475744.134958;5687360.631341;63377006.641029;0.000000;28025668.653233;35351337.987796;179080222.814656
0;11.030533;23665466.560683;0.000000;17025919.172083;6639547.388601;59780863.764592;0.000000;25517058.649335;34263805.115257;166892660.650551
0;11.040652;22039754.957656;0.000000;16810935.541682;5228819.415975;58866386.328230;0.000000;24782230.135211;34084156.193020;161812282.571773
0;11.050772;25717637.491659;0.000000;16124105.810553;9593531.681105;57088050.302230;0.000000;27722256.051890;29365794.250340;165611375.587777
0;11.060892;23273837.573850;0.000000;16188870.151771;7084967.422080;57203167.048982;0.000000;27529803.052549;29673363.996433;160954009.245664
0;11.071012;23976203.072828;0.000000;15651565.595006;8324637.477822;58665310.405505;0.000000;27686434.757700;30978875.647805;165283026.956665
0;11.081131;23396020.226513;0.000000;15636755.007773;7759265.218740;58141599.201206;0.000000;27440544.999713;30701054.201493;163075238.855438
0;11.091251;23238128.269153;0.000000;15294641.439289;7943486.829863;57668217.966566;0.000000;21847706.320126;35820511.646440;161812692.471438
0;11.101371;23756356.681378;0.000000;16248097.635500;7508259.045878;58678201.003003;0.000000;27094749.962392;31583451.040610;164869115.368761
0;11.111491;23403415.202494;0.000000;14147862.434912;9255552.767582;56821749.304141;0.000000;28046752.367670;28774996.936471;160450329.013271
0;11.121610;23371341.772941;0.000000;15246246.167247;8125095.605694;57337109.819155;0.000000;30604734.637566;26732375.181590;161416903.184193
0;11.131730;23577119.328573;0.000000;15695215.379534;7881903.949039;63579029.006646;0.000000;27667727.707188;35911301.299458;174312296.670437
0;11.141850;25707218.366975;0.000000;16641417.856283;9065800.510692;59881669.948200;0.000000;27403159.040227;32478510.907973;171177776.630351
0;11.151970;24622974.897452;0.000000;13554645.817527;11068329.079925;59554751.307467;0.000000;28985389.643322;30569361.664144;168355452.409837
0;11.162089;23590250.387164;0.000000;14308840.398772;9281409.988392;58364350.310072;0.000000;27769379.884626;30594970.425447;163909201.394473
0;11.172209;23290254.406330;0.000000;14646705.444836;8643548.961494;56942803.821252;0.000000;27842440.494840;29100363.326412;160466116.455164
0;11.182329;23743169.425525;0.000000;13941629.946291;9801539.479235;57319053.710309;0.000000;28039136.792696;29279916.917612;162124446.271668
0;11.192449;23335081.177280;0.000000;15014044.478405;8321036.698875;57779432.490015;0.000000;27576689.089750;30202743.400265;162229027.334590
0;11.202568;23291959.321612;0.000000;12141221.909019;11150737.412593;57323511.547866;0.000000;28456183.519958;28867328.027908;161230941.738954
0;11.212688;23663685.103204;0.000000;13457901.630838;10205783.472366;57395828.151928;0.000000;27789692.977965;29606135.173964;162119026.510264
0;11.222808;23261438.484351;0.000000;14233224.346977;9028214.137373;58351882.314100;0.000000;27561768.348000;30790113.966100;163226641.596900
0;11.232928;23597202.971453;0.000000;15897587.640747;7699615.330707;62082820.700503;0.000000;31004033.576801;31078787.123702;171360047.343913
0;11.243047;23543799.805807;0.000000;15154054.893595;8389744.912213;60103582.403885;0.000000;28038752.556836;32064829.847049;167294764.419386
0;11.253167;23498312.885820;0.000000;16992427.422991;6505885.462829;58870177.730093;0.000000;27559826.468256;31310351.261837;164736981.231827
0;11.263287;25748355.415367;0.000000;14102368.026528;11645987.388839;56945636.407738;0.000000;27225924.479154;29719711.928584;165387983.646209
0;11.273407;23662113.437466;0.000000;14527727.090723;9134386.346742;57063415.594120;0.000000;28095252.476738;28968163.117382;161451058.063171
0;11.283526;23671017.727554;0.000000;15107568.976196;8563448.751358;58510667.305497;0.000000;27354422.539820;31156244.765678;164363370.066103
0;11.293646;23581057.449406;0.000000;15481693.719427;8099363.729978;57113296.202157;0.000000;27216106.760089;29897189.442068;161388707.303125
0;11.303766;23453742.241765;0.000000;13178293.817505;10275448.424260;57033108.629430;0.000000;27555181.861898;29477926.767531;160973701.742390
0;11.313886;23361667.978215;0.000000;13980848.792726;9380819.185489;58672193.350838;0.000000;27762238.307089;30909955.043749;164067722.658107
0;11.324005;23508783.196669;0.000000;13301923.419360;10206859.777309;56857004.128633;0.000000;27382283.368412;29474720.760221;160731574.650604
0;11.334125;23496627.777139;0.000000;12527793.313236;10968834.463903;56858347.152854;0.000000;27755703.353515;29102643.799339;160709949.859986
0;11.344245;23701358.184228;0.000000;14195734.108226;9505624.076003;60858566.808497;0.000000;30692631.828518;30165934.979979;169119849.985451
0;11.354365;30673211.072637;0.000000;18144015.793626;12529195.279012;79247937.385113;0.000000;33290973.460957;45956963.924156;219842296.915502
0;11.364484;23831190.536286;0.000000;14469605.350480;9361585.185806;57791104.817907;0.000000;24804146.758128;32986958.059779;163244590.708385
0;11.374604;23365105.926397;0.000000;13764960.281838;9600145.644559;58604891.681701;0.000000;27734442.711042;30870448.970659;163939995.216196
0;11.384724;23397660.388749;0.000000;13918481.226226;9479179.162523;59549800.904732;0.000000;27050642.561112;32499158.343620;165894922.586961
0;11.394844;23380102.558552;0.000000;14615656.705253;8764445.853298;57868846.438574;0.000000;27357194.078432;30511652.360142;162497897.994252
0;11.404963;23357166.913777;0.000000;12201967.334962;11155199.578815;60254181.844928;0.000000;27302676.148483;32951505.696445;167222697.517411
0;11.415083;23456592.043888;0.000000;14579954.495634;8876637.548254;59606466.491273;0.000000;27743358.469631;31863108.021643;166126117.070323
0;11.425203;23348713.343449;0.000000;12999721.301830;10348992.041619;62626575.418821;0.000000;30402873.687796;32223701.731025;171950577.524541
0;11.435323;23627411.513331;0.000000;15718576.781346;7908834.731985;57622394.946273;0.000000;27436286.501719;30186108.444555;162499612.919208
0;11.445442;23546050.375560;0.000000;14934817.102349;8611233.273210;55783928.720191;0.000000;24550384.277835;31233544.442356;158659958.191501
0;11.455562;23545407.533802;0.000000;15364323.578914;8181083.954888;63031533.197886;0.000000;30139857.024712;32891676.173174;173153881.463376
0;11.465682;25785172.596673;0.000000;14493707.392797;11291465.203876;59461363.662758;0.000000;24732210.948478;34729152.714280;170493072.518862
0;11.475802;23145947.086955;0.000000;13583913.256923;9562033.830033;59051601.015153;0.000000;27490072.631254;31561528.383899;164395096.204216
0;11.485921;23292946.805560;0.000000;13619508.461456;9673438.344104;58887983.679165;0.000000;27548270.066905;31339713.612260;164361860.969451
0;11.496041;23271022.271578;0.000000;13165525.325436;10105496.946141;56289715.590104;0.000000;27583441.298044;28706274.292060;159121475.723364
0;11.506161;23542131.277453;0.000000;13900831.794588;9641299.482865;57959400.363874;0.000000;26102810.818561;31856589.545313;163003063.282653
0;11.516281;23368214.309651;0.000000;13800860.805380;9567353.504271;58404994.264211;0.000000;27178992.541047;31226001.723165;163546417.147725
0;11.526400;23283403.548605;0.000000;14456893.823476;8826509.725130;58762875.622671;0.000000;27049381.031327;31713494.591343;164092558.342552
0;11.536520;23964379.991894;0.000000;16368333.944347;7596046.047547;59505456.079071;0.000000;26880221.628727;32625234.450344;166939672.141931
0;11.546640;23622839.539618;0.000000;15319241.158850;8303598.380767;60193348.142759;0.000000;27369056.557041;32824291.585718;167632375.364753
0;11.556760;23657191.771227;0.000000;16441315.452089;7215876.319138;58271138.330382;0.000000;27719600.290227;30551538.040155;163856660.203217
0;11.566879;23594161.838301;0.000000;15853295.093452;7740866.744849;58681962.619354;0.000000;27037299.366410;31644663.252944;164552248.915311
0;11.576999;24003071.563761;0.000000;17089345.174715;6913726.389046;64618893.018479;0.000000;30601130.946682;34017762.071797;177243929.164479
0;11.587119;23373486.514105;0.000000;16579444.461648;6794042.052457;59319357.136221;0.000000;27677824.915616;31641532.220605;165385687.300653
0;11.597239;23835227.849533;0.000000;18154869.810626;5680358.038907;59136363.592417;0.000000;27250867.977504;31885495.614913;165943182.883899
0;11.607359;23698185.095701;0.000000;17812280.527189;5885904.568512;59359842.187275;0.000000;27333596.740959;32026245.446317;166116054.565952
0;11.617478;25917598.938159;0.000000;19682763.264311;6234835.673848;58565353.166756;0.000000;27688366.567474;30876986.599283;168965904.209830
0;11.627598;23622839.539618;0.000000;17139716.866491;6483122.673127;59549370.341417;0.000000;26985146.713933;32564223.627484;166344419.762069
0;11.637718;23703680.811550;0.000000;15365671.576926;8338009.234623;59083046.904199;0.000000;24494833.652196;34588213.252003;165573455.431498
0;11.647838;23535371.307372;0.000000;16562615.402165;6972755.905207;59129217.556403;0.000000;27037216.775294;32092000.781110;165329177.727551
0;11.657957;23454795.020724;0.000000;16333043.870520;7121751.150204;59589027.202099;0.000000;27324774.378387;32264252.823711;166087644.445647
0;11.668077;23723941.833691;0.000000;18105113.504659;5618828.329032;59452025.158010;0.000000;27247299.531764;32204725.626246;166351933.983403
0;11.678197;23945049.854898;0.000000;16481175.436442;7463874.418456;58949754.424374;0.000000;27571774.903999;31377979.520376;165789608.558545
0;11.688317;23115422.639644;0.000000;15101334.651508;8014087.988136;59583539.298072;0.000000;26915472.071181;32668067.226891;165397923.875433
0;11.698436;23681215.008496;0.000000;14390701.749805;9290513.258691;58862612.318557;0.000000;24752007.009664;34110605.308892;165087654.654106
0;11.708556;23159053.129240;0.000000;14494522.295211;8664530.834029;59228257.201182;0.000000;26810533.980723;32417723.220459;164774620.660845
0;11.718676;23714794.485057;0.000000;14551838.410867;9162956.074190;59760292.181364;0.000000;27154769.891708;32605522.289656;166950173.332844
0;11.728796;23403677.693176;0.000000;15513824.922637;7889852.770540;58920381.700998;0.000000;27589751.616104;31330630.084894;164648118.788350
0;11.738915;22954986.753988;0.000000;15655907.160965;7299079.593022;58980274.508023;0.000000;27748873.774828;31231400.733194;163870522.524020
0;11.749035;23835953.736989;0.000000;15294375.924201;8541577.812787;64940749.573743;0.000000;29901711.893896;35039037.679848;177553406.621464
0;11.759155;23327224.723736;0.000000;14127407.499003;9199817.224733;58438623.930229;0.000000;27661278.402861;30777345.527368;163531697.307929
0;11.769275;23116910.887198;0.000000;13635895.168662;9481015.718536;59092988.737248;0.000000;27512206.210551;31580782.526698;164419799.248893
0;11.779394;23161144.499557;0.000000;13889249.350685;9271895.148873;57905960.144331;0.000000;27133928.450378;30772031.693953;162134209.287777
0;11.789514;23584160.512814;0.000000;14773521.059437;8810639.453377;58621530.533828;0.000000;27799836.976744;30821693.557084;164411382.093285
0;11.799634;23326920.500939;0.000000;15953004.486394;7373916.014544;56804623.451553;0.000000;27526387.414024;29278236.037530;160263087.904984
0;11.809754;25741004.542702;0.000000;13116991.890609;12624012.652094;58658289.139734;0.000000;27332266.641706;31326022.498028;168798587.364872
0;11.819873;23503189.115058;0.000000;14015948.981946;9487240.133113;56749020.100234;0.000000;27402737.587369;29346282.512865;160504418.430584
0;11.829993;23597724.928490;0.000000;14544235.010129;9053489.918360;57347088.793693;0.000000;27553557.187787;29793531.605906;161889627.444366
0;11.840113;23334496.056808;0.000000;13712602.038728;9621894.018080;58411070.166789;0.000000;24912162.412333;33498907.754456;163491132.447195
0;11.850233;23577940.842962;0.000000;14395936.932123;9182003.910839;56481159.741912;0.000000;30249532.558368;26231627.183544;160118201.169748
0;11.860352;23480835.849759;0.000000;15327421.275998;8153414.573761;62669627.244070;0.000000;27785239.871102;34884387.372968;172300926.187659
0;11.870472;23652829.202507;0.000000;15215197.254805;8437631.947702;59001015.113588;0.000000;27821718.360099;31179296.753489;165307688.632190
0;11.880592;23462907.702950;0.000000;14278250.361695;9184657.341256;57405665.104432;0.000000;26682207.937140;30723457.167292;161737145.614764
0;11.890712;23548661.051680;0.000000;16860542.124085;6688118.927595;57032887.406796;0.000000;27419417.672404;29613469.734392;161163096.916952
0;11.900831;23683125.948141;0.000000;15389666.887839;8293459.060302;58690253.139520;0.000000;30355307.297406;28334945.842114;164746758.175322
0;11.910951;27593267.846878;0.000000;17844989.279076;9748278.567802;61222143.429605;0.000000;26559359.513929;34662783.915676;177630822.552965
0;11.921071;23555695.050130;0.000000;14079767.936479;9475927.113651;57529295.485249;0.000000;27616806.670267;29912488.814983;162169981.070759
0;11.931191;23433698.607981;0.000000;13119878.092387;10313820.515594;57754900.613923;0.000000;27823619.794788;29931280.819135;162377198.443807
0;11.941310;23400342.815022;0.000000;14208688.157282;9191654.657741;57970449.267082;0.000000;27886968.544089;30083480.722993;162741584.164208
0;11.951430;23650694.084599;0.000000;14175455.547807;9475238.536793;59706470.200920;0.000000;27889616.587901;31816853.613019;166714328.571039
0;11.961550;23228792.927944;0.000000;14998703.404820;8230089.523124;63320289.972868;0.000000;30170802.224725;33149487.748143;173098165.801625
0;11.971670;23421227.240973;0.000000;14828455.372480;8592771.868493;57299695.718132;0.000000;28097989.868963;29201705.849169;161441845.918209
